name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,size_score,star_planet_interaction,mass_multiplier_squared,radius_multiplier_squared,orbital_radius_squared,orbital_radius_bin,expanded_planet_type,habitable_zone
Kepler-904 b,3191.0,14.56,Super Earth,2016,3.78,Earth,1.77,Earth,0.0417,0.008213553,0.0,Transit,6.6906,0.607152,14.2884,3.1329000000000002,0.00173889,Close,Super Earth - Close,Inside
Kepler-905 b,1726.0,14.058,Super Earth,2016,2.57,Earth,1.41,Earth,0.0572,0.013963039,0.0,Transit,3.6236999999999995,0.8041176,6.604899999999999,1.9880999999999998,0.0032718400000000003,Close,Super Earth - Close,Inside
Kepler-906 b,2472.0,14.019,Neptune-like,2016,5.1,Earth,2.11,Earth,0.2359,0.11416838,0.0,Transit,10.761,3.3070821,26.009999999999998,4.4521,0.05564881,Close,Neptune-like - Close,Inside
Kepler-907 b,1148.0,11.16,Super Earth,2016,1.87,Earth,1.2,Earth,0.1225,0.043531828,0.0,Transit,2.244,1.3671,3.4969000000000006,1.44,0.015006249999999999,Close,Super Earth - Close,Inside
Kepler-908 b,949.0,11.607,Super Earth,2016,1.98,Earth,1.22,Earth,0.0247,0.003559206,0.0,Transit,2.4156,0.2866929,3.9204,1.4884,0.00061009,Close,Super Earth - Close,Inside
Kepler-909 b,1010.0,11.626,Super Earth,2016,2.76,Earth,1.47,Earth,0.1175,0.038056124,0.0,Transit,4.0572,1.3660549999999998,7.617599999999999,2.1609,0.013806249999999999,Close,Super Earth - Close,Inside
Kepler-90b,2767.0,13.883,Super Earth,2013,2.27,Earth,1.31,Earth,0.074,0.019164955,0.0,Transit,2.9737,1.027342,5.1529,1.7161000000000002,0.005475999999999999,Close,Super Earth - Close,Inside
Kepler-90c,2767.0,13.883,Super Earth,2013,1.81,Earth,1.19,Earth,0.089,0.023819301,0.0,Transit,2.1539,1.2355869999999998,3.2761,1.4161,0.007921,Close,Super Earth - Close,Inside
Kepler-90d,2767.0,13.883,Neptune-like,2013,8.6,Earth,0.256,Jupiter,0.32,0.16344969,0.0,Transit,2.2016,4.442559999999999,73.96,0.065536,0.1024,Close,Neptune-like - Close,Inside
Kepler-90e,2767.0,13.883,Neptune-like,2013,7.56,Earth,0.237,Jupiter,0.42,0.2516085,0.0,Transit,1.7917199999999998,5.8308599999999995,57.1536,0.056169,0.17639999999999997,Close,Neptune-like - Close,Inside
Kepler-90f,2767.0,13.883,Neptune-like,2013,8.65,Earth,0.257,Jupiter,0.48,0.34195757,0.0,Transit,2.22305,6.6638399999999995,74.8225,0.066049,0.2304,Close,Neptune-like - Close,Inside
Kepler-90g,2767.0,13.883,Gas Giant,2013,0.8,Jupiter,0.723,Jupiter,0.71,0.5765914,0.0,Transit,0.5784,9.856929999999998,0.6400000000000001,0.522729,0.5041,Close,Gas Giant - Close,Inside
Kepler-90h,2767.0,13.883,Gas Giant,2013,1.2,Jupiter,1.008,Jupiter,1.01,0.90787137,0.0,Transit,1.2096,14.02183,1.44,1.016064,1.0201,Close,Gas Giant - Close,On the Edge
Kepler-90 i,2767.0,13.883,Super Earth,2017,2.3,Earth,1.32,Earth,,0.03942505,0.0,Transit,3.036,,5.289999999999999,1.7424000000000002,,nan,Super Earth - nan,
Kepler-910 b,1306.0,11.44,Terrestrial,2016,0.477,Earth,0.82,Earth,0.0382,0.006570842,0.0,Transit,0.39114,0.43700799999999995,0.22752899999999998,0.6723999999999999,0.0014592399999999999,Close,Terrestrial - Close,Inside
Kepler-911 b,1814.0,11.767,Neptune-like,2016,7.27,Earth,0.232,Jupiter,0.1549,0.05557837,0.0,Transit,1.68664,1.8227083,52.85289999999999,0.053824000000000004,0.023994010000000003,Close,Neptune-like - Close,Inside
Kepler-912 b,6539.0,15.668,Neptune-like,2016,8.25,Earth,0.25,Jupiter,0.0339,0.0068446267,0.0,Transit,2.0625,0.5311452,68.0625,0.0625,0.00114921,Close,Neptune-like - Close,Inside
Kepler-913 b,3235.0,15.522,Super Earth,2016,4.9,Earth,2.06,Earth,0.1009,0.028199865,0.0,Transit,10.094000000000001,1.5661698000000002,24.010000000000005,4.2436,0.01018081,Close,Super Earth - Close,Inside
Kepler-913 c,3235.0,15.522,Neptune-like,2021,14.2,Earth,0.344,Jupiter,0.0699,0.01615332,0.0,Transit,4.884799999999999,1.0849878000000002,201.64,0.11833599999999998,0.0048860100000000005,Close,Neptune-like - Close,Inside
Kepler-914 b,2459.0,13.667,Super Earth,2016,2.48,Earth,1.38,Earth,0.0544,0.012046544,0.0,Transit,3.4223999999999997,0.7434848,6.1504,1.9043999999999996,0.00295936,Close,Super Earth - Close,Inside
Kepler-915 b,2770.0,13.314,Super Earth,2016,2.86,Earth,1.5,Earth,0.0566,0.012594113,0.0,Transit,4.29,0.7535723999999999,8.179599999999999,2.25,0.00320356,Close,Super Earth - Close,Inside
Kepler-916 b,2710.0,15.363,Super Earth,2016,3.75,Earth,1.76,Earth,0.1885,0.08843258,0.0,Transit,6.6,2.8959254999999997,14.0625,3.0976,0.03553225,Close,Super Earth - Close,Inside
Kepler-917 b,11288.0,15.896,Super Earth,2016,4.31,Earth,1.91,Earth,0.0378,0.008213553,0.0,Transit,8.232099999999999,0.6008688,18.576099999999997,3.6481,0.00142884,Close,Super Earth - Close,Inside
Kepler-918 b,3344.0,15.064,Super Earth,2016,3.68,Earth,1.74,Earth,0.0569,0.013415469,0.0,Transit,6.4032,0.8571416,13.5424,3.0276,0.0032376099999999997,Close,Super Earth - Close,Inside
Kepler-919 b,3653.0,14.806,Neptune-like,2016,5.69,Earth,0.201,Jupiter,0.0981,0.030116359,0.0,Transit,1.14369,1.4524686,32.3761,0.040401000000000006,0.009623610000000001,Close,Neptune-like - Close,Inside
Kepler-91 b,4223.0,12.712,Gas Giant,2013,0.81,Jupiter,1.367,Jupiter,0.0731,0.016974675,0.05,Transit,1.10727,0.9292471999999999,0.6561000000000001,1.868689,0.0053436099999999995,Close,Gas Giant - Close,Inside
Kepler-920 b,3267.0,15.492,Neptune-like,2016,6.44,Earth,0.216,Jupiter,0.065,0.01779603,0.0,Transit,1.39104,1.00698,41.473600000000005,0.046655999999999996,0.0042250000000000005,Close,Neptune-like - Close,Inside
Kepler-920 c,3267.0,15.492,Neptune-like,2016,13.8,Earth,0.339,Jupiter,0.4029,0.27597538,0.0,Transit,4.6782,6.2417268,190.44000000000003,0.11492100000000001,0.16232840999999998,Close,Neptune-like - Close,Inside
Kepler-921 b,3048.0,14.852,Neptune-like,2016,8.6,Earth,0.256,Jupiter,0.2716,0.14045174,0.0,Transit,2.2016,4.0338032,73.96,0.065536,0.07376656000000001,Close,Neptune-like - Close,Inside
Kepler-922 b,1749.0,13.863,Super Earth,2016,2.6,Earth,1.42,Earth,0.0182,0.0024640656,0.0,Transit,3.6919999999999997,0.2523066,6.760000000000001,2.0164,0.00033124,Close,Super Earth - Close,Inside
Kepler-923 b,3263.0,14.124,Super Earth,2016,2.48,Earth,1.38,Earth,0.0715,0.01889117,0.0,Transit,3.4223999999999997,1.009866,6.1504,1.9043999999999996,0.005112249999999999,Close,Super Earth - Close,Inside
Kepler-924 b,3435.0,14.293,Neptune-like,2016,9.64,Earth,0.274,Jupiter,0.3359,0.16700889,0.0,Transit,2.64136,4.801018699999999,92.92960000000001,0.07507600000000002,0.11282880999999999,Close,Neptune-like - Close,Inside
Kepler-925 b,1993.0,16.025,Neptune-like,2016,6.08,Earth,0.209,Jupiter,0.1805,0.09281315,0.0,Transit,1.27072,2.8925124999999996,36.9664,0.043681,0.03258025,Close,Neptune-like - Close,Inside
Kepler-926 b,3005.0,14.431,Neptune-like,2016,5.95,Earth,0.206,Jupiter,0.2739,0.14264202,0.0,Transit,1.2257,3.9526508999999996,35.4025,0.042435999999999995,0.07502120999999999,Close,Neptune-like - Close,Inside
Kepler-927 b,2713.0,14.817,Super Earth,2016,3.61,Earth,1.72,Earth,0.0866,0.024914443,0.0,Transit,6.2092,1.2831522,13.0321,2.9583999999999997,0.00749956,Close,Super Earth - Close,Inside
Kepler-928 b,1660.0,15.586,Super Earth,2016,3.15,Earth,1.59,Earth,0.0444,0.010677618,0.0,Transit,5.0085,0.6920184,9.9225,2.5281000000000002,0.00197136,Close,Super Earth - Close,Inside
Kepler-929 b,4277.0,14.738,Super Earth,2016,1.41,Earth,1.11,Earth,0.0192,0.0024640656,0.0,Transit,1.5651000000000002,0.2829696,1.9880999999999998,1.2321000000000002,0.00036863999999999994,Close,Super Earth - Close,Inside
Kepler-92 b,1559.0,11.671,Gas Giant,2013,0.202,Jupiter,0.313,Jupiter,0.1174,0.037508555,0.17,Transit,0.063226,1.3701754,0.04080400000000001,0.097969,0.013782760000000002,Close,Gas Giant - Close,Inside
Kepler-92 c,1559.0,11.671,Neptune-like,2013,6.1,Earth,0.232,Jupiter,0.1829,0.07310062,0.04,Transit,1.4152,2.1346259,37.209999999999994,0.053824000000000004,0.03345241,Close,Neptune-like - Close,Inside
Kepler-92 d,1559.0,11.671,Super Earth,2015,4.93,Earth,2.067,Earth,0.2754,0.13524984,0.07,Transit,10.19031,3.2141933999999996,24.304899999999996,4.272489000000001,0.07584516,Close,Super Earth - Close,Inside
Kepler-930 b,2767.0,13.89,Neptune-like,2016,5.18,Earth,2.13,Earth,0.3475,0.19575633,0.0,Transit,11.033399999999999,4.826775,26.832399999999996,4.536899999999999,0.12075624999999998,Close,Neptune-like - Close,Inside
Kepler-931 b,1598.0,14.643,Super Earth,2016,2.33,Earth,1.33,Earth,0.0719,0.021902807,0.0,Transit,3.0989000000000004,1.0528317,5.4289000000000005,1.7689000000000001,0.005169610000000001,Close,Super Earth - Close,Inside
Kepler-932 b,1519.0,14.308,Super Earth,2016,2.45,Earth,1.37,Earth,0.0279,0.005201916,0.0,Transit,3.3565000000000005,0.3991932,6.002500000000001,1.8769000000000002,0.0007784100000000001,Close,Super Earth - Close,Inside
Kepler-933 b,3318.0,15.614,Neptune-like,2016,6.62,Earth,0.219,Jupiter,0.1041,0.03887748,0.0,Transit,1.44978,1.6254174000000001,43.824400000000004,0.047961,0.010836809999999999,Close,Neptune-like - Close,Inside
Kepler-934 b,1986.0,15.238,Super Earth,2016,5.02,Earth,2.09,Earth,0.2658,0.15249829,0.0,Transit,10.491799999999998,4.0502604,25.200399999999995,4.368099999999999,0.07064963999999999,Close,Super Earth - Close,Inside
Kepler-935 b,1539.0,15.01,Super Earth,2016,2.39,Earth,1.35,Earth,0.0527,0.013415469,0.0,Transit,3.2265000000000006,0.7910269999999999,5.7121,1.8225000000000002,0.0027772899999999995,Close,Super Earth - Close,Inside
Kepler-936 b,2686.0,14.84,Super Earth,2016,2.7,Earth,1.45,Earth,0.0954,0.02902122,0.0,Transit,3.915,1.4157359999999999,7.290000000000001,2.1025,0.00910116,Close,Super Earth - Close,Inside
Kepler-937 b,5126.0,15.405,Neptune-like,2016,13.4,Earth,0.332,Jupiter,0.3214,0.18535249,0.0,Transit,4.4488,4.951167,179.56,0.11022400000000002,0.10329796000000001,Close,Neptune-like - Close,Inside
Kepler-937 c,5126.0,15.405,Neptune-like,2016,7.61,Earth,0.238,Jupiter,0.5545,0.41971254,0.0,Transit,1.81118,8.5420725,57.9121,0.05664399999999999,0.30747025,Close,Neptune-like - Close,Inside
Kepler-938 b,3856.0,15.148,Neptune-like,2016,5.56,Earth,2.22,Earth,0.2689,0.14401095,0.0,Transit,12.3432,4.0732972,30.913599999999995,4.928400000000001,0.07230720999999998,Close,Neptune-like - Close,Inside
Kepler-939 b,6829.0,15.653,Super Earth,2016,3.71,Earth,1.75,Earth,0.1153,0.040793974,0.0,Transit,6.4925,1.8047909,13.7641,3.0625,0.01329409,Close,Super Earth - Close,Inside
Kepler-93 b,313.0,9.996,Super Earth,2014,4.54426,Earth,1.569,Earth,0.053,0.012867898,0.0,Transit,7.12994394,0.529788,20.650298947600003,2.4617609999999996,0.002809,Close,Super Earth - Close,Inside
Kepler-93 c,313.0,9.996,Gas Giant,2014,3.0,Jupiter,,,,4.0,0.0,Radial Velocity,,,9.0,,,nan,Gas Giant - nan,
Kepler-940 b,4113.0,15.727,Neptune-like,2016,11.1,Earth,0.298,Jupiter,0.3059,0.1631759,0.0,Transit,3.3078,4.8108893,123.21,0.088804,0.09357481000000001,Close,Neptune-like - Close,Inside
Kepler-941 b,3550.0,15.803,Neptune-like,2016,9.69,Earth,0.275,Jupiter,0.1311,0.047638603,0.0,Transit,2.66475,2.0717733,93.89609999999999,0.07562500000000001,0.017187209999999998,Close,Neptune-like - Close,Inside
Kepler-942 b,706.0,13.25,Neptune-like,2016,5.18,Earth,2.13,Earth,0.2298,0.123203285,0.0,Transit,11.033399999999999,3.0448500000000003,26.832399999999996,4.536899999999999,0.05280804,Close,Neptune-like - Close,Inside
Kepler-943 b,7504.0,15.76,Neptune-like,2016,29.5,Earth,0.529,Jupiter,0.2559,0.13634497,0.0,Transit,15.605500000000001,4.032984,870.25,0.279841,0.06548481,Close,Neptune-like - Close,Inside
Kepler-944 b,4402.0,15.636,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.2288,0.11854894,0.0,Transit,1.74135,3.5775167999999997,54.908100000000005,0.055224999999999996,0.052349440000000004,Close,Neptune-like - Close,Inside
Kepler-945 b,5386.0,15.599,Neptune-like,2016,7.41,Earth,0.235,Jupiter,0.2037,0.08487337,0.0,Transit,1.74135,3.1775162999999997,54.908100000000005,0.055224999999999996,0.04149369,Close,Neptune-like - Close,Inside
Kepler-946 b,3710.0,15.011,Super Earth,2016,4.38,Earth,1.93,Earth,0.1002,0.03230664,0.0,Transit,8.4534,1.5041022,19.1844,3.7249,0.01004004,Close,Super Earth - Close,Inside
Kepler-947 b,5646.0,16.064,Neptune-like,2016,5.82,Earth,0.203,Jupiter,0.1773,0.07392197,0.0,Transit,1.1814600000000002,2.8481472,33.872400000000006,0.041209,0.031435290000000005,Close,Neptune-like - Close,Inside
Kepler-948 b,2831.0,14.811,Super Earth,2016,4.08,Earth,1.85,Earth,0.0749,0.021355236,0.0,Transit,7.548000000000001,1.1093438999999998,16.6464,3.4225000000000003,0.0056100099999999995,Close,Super Earth - Close,Inside
Kepler-949 b,1586.0,14.718,Neptune-like,2016,8.8,Earth,0.26,Jupiter,0.0774,0.023819301,0.0,Transit,2.2880000000000003,1.1391731999999999,77.44000000000001,0.06760000000000001,0.0059907599999999995,Close,Neptune-like - Close,Inside
Kepler-94 b,626.0,13.071,Neptune-like,2014,10.84,Earth,0.313,Jupiter,0.03106,0.0068446267,0.0,Transit,3.39292,0.40598526,117.5056,0.097969,0.0009647236,Close,Neptune-like - Close,Inside
Kepler-94 c,626.0,13.071,Gas Giant,2014,9.836,Jupiter,1.11,Jupiter,,2.2,0.0,Radial Velocity,10.91796,,96.746896,1.2321000000000002,,nan,Gas Giant - nan,
Kepler-950 b,7051.0,16.0,Gas Giant,2016,0.188,Jupiter,0.801,Jupiter,0.3982,0.27022585,0.0,Transit,0.150588,6.3712,0.035344,0.6416010000000001,0.15856324,Close,Gas Giant - Close,Inside
Kepler-951 b,1248.0,14.841,Neptune-like,2016,26.7,Earth,0.499,Jupiter,0.3091,0.19575633,0.0,Transit,13.3233,4.5873531,712.89,0.249001,0.09554280999999999,Close,Neptune-like - Close,Inside
Kepler-952 b,4254.0,15.323,Gas Giant,2016,0.143,Jupiter,0.682,Jupiter,0.5183,0.35701573,0.0,Transit,0.097526,7.9419109,0.020448999999999995,0.4651240000000001,0.26863488999999996,Close,Gas Giant - Close,Inside
Kepler-953 b,845.0,11.871,Neptune-like,2016,16.5,Earth,0.376,Jupiter,0.392,0.24202602,0.0,Transit,6.204,4.6534320000000005,272.25,0.141376,0.15366400000000002,Close,Neptune-like - Close,Inside
Kepler-953 c,845.0,11.871,Super Earth,2016,1.81,Earth,1.19,Earth,0.0862,0.024914443,0.0,Transit,2.1539,1.0232802,3.2761,1.4161,0.00743044,Close,Super Earth - Close,Inside
Kepler-954 b,704.0,13.095,Neptune-like,2016,5.99,Earth,0.207,Jupiter,0.118,0.04599589,0.0,Transit,1.23993,1.54521,35.880100000000006,0.042849,0.013923999999999999,Close,Neptune-like - Close,Inside
Kepler-955 b,1795.0,14.734,Neptune-like,2016,9.96,Earth,0.279,Jupiter,0.1083,0.039698835,0.0,Transit,2.7788400000000006,1.5956922,99.20160000000001,0.07784100000000002,0.011728889999999999,Close,Neptune-like - Close,Inside
Kepler-956 b,1778.0,13.387,Neptune-like,2016,9.27,Earth,0.268,Jupiter,0.0596,0.014236824,0.0,Transit,2.48436,0.7978652,85.93289999999999,0.07182400000000001,0.00355216,Close,Neptune-like - Close,Inside
Kepler-957 b,2690.0,15.833,Neptune-like,2016,25.9,Earth,0.491,Jupiter,0.0559,0.01615332,0.0,Transit,12.716899999999999,0.8850647,670.81,0.241081,0.00312481,Close,Neptune-like - Close,Inside
Kepler-958 b,1467.0,13.91,Super Earth,2016,4.9,Earth,2.06,Earth,0.0852,0.026830938,0.0,Transit,10.094000000000001,1.185132,24.010000000000005,4.2436,0.00725904,Close,Super Earth - Close,Inside
Kepler-959 b,2635.0,12.606,Neptune-like,2016,17.6,Earth,0.391,Jupiter,0.1633,0.04052019,0.0,Transit,6.881600000000001,2.0585598,309.76000000000005,0.15288100000000002,0.02666689,Close,Neptune-like - Close,Inside
Kepler-95 b,1454.0,12.382,Neptune-like,2014,13.0,Earth,0.305,Jupiter,0.1017,0.031485286,0.0,Transit,3.965,1.2592493999999999,169.0,0.093025,0.01034289,Close,Neptune-like - Close,Inside
Kepler-960 b,929.0,14.127,Neptune-like,2016,5.86,Earth,0.204,Jupiter,0.0414,0.008487337,0.0,Transit,1.19544,0.5848578,34.339600000000004,0.04161599999999999,0.00171396,Close,Neptune-like - Close,Inside
Kepler-961 b,1873.0,14.204,Neptune-like,2016,7.04,Earth,0.227,Jupiter,0.1245,0.046269678,0.0,Transit,1.5980800000000002,1.7683980000000001,49.5616,0.051529000000000005,0.01550025,Close,Neptune-like - Close,Inside
Kepler-962 b,1342.0,13.68,Super Earth,2016,4.54,Earth,1.97,Earth,0.0984,0.033127997,0.0,Transit,8.9438,1.346112,20.6116,3.8809,0.00968256,Close,Super Earth - Close,Inside
Kepler-963 b,2517.0,15.091,Neptune-like,2016,7.56,Earth,0.237,Jupiter,0.0849,0.027378507,0.0,Transit,1.7917199999999998,1.2812259,57.1536,0.056169,0.007208010000000001,Close,Neptune-like - Close,Inside
Kepler-964 b,1483.0,14.061,Neptune-like,2016,5.14,Earth,2.12,Earth,0.1063,0.036960986,0.0,Transit,10.8968,1.4946843,26.419599999999996,4.494400000000001,0.011299690000000001,Close,Neptune-like - Close,Inside
Kepler-965 b,1901.0,13.488,Neptune-like,2016,11.4,Earth,0.302,Jupiter,0.512,0.36769336,0.0,Transit,3.4428,6.905856,129.96,0.091204,0.262144,Close,Neptune-like - Close,Inside
Kepler-966 b,3353.0,14.731,Neptune-like,2016,16.0,Earth,0.368,Jupiter,0.3907,0.2729637,0.0,Transit,5.888,5.7554017,256.0,0.135424,0.15264649,Close,Neptune-like - Close,Inside
Kepler-967 b,1855.0,14.702,Neptune-like,2016,6.12,Earth,0.21,Jupiter,0.1027,0.03613963,0.0,Transit,1.2852,1.5098954,37.4544,0.04409999999999999,0.010547289999999999,Close,Neptune-like - Close,Inside
Kepler-967 c,1855.0,14.702,Neptune-like,2016,12.9,Earth,0.326,Jupiter,0.6253,0.54401094,0.0,Transit,4.2054,9.193160599999999,166.41,0.10627600000000001,0.39100008999999997,Close,Neptune-like - Close,Inside
Kepler-968 b,947.0,14.626,Super Earth,2016,4.66,Earth,2.0,Earth,0.0389,0.010130048,0.0,Transit,9.32,0.5689513999999999,21.715600000000002,4.0,0.0015132099999999999,Close,Super Earth - Close,Inside
Kepler-968 c,947.0,14.626,Super Earth,2016,3.5,Earth,1.69,Earth,0.052,0.015605749,0.0,Transit,5.915,0.7605519999999999,12.25,2.8560999999999996,0.002704,Close,Super Earth - Close,Inside
Kepler-969 b,1273.0,13.865,Super Earth,2016,4.94,Earth,2.07,Earth,0.2027,0.0936345,0.0,Transit,10.2258,2.8104355,24.403600000000004,4.2848999999999995,0.04108729,Close,Super Earth - Close,Inside
Kepler-969 c,1273.0,13.865,Terrestrial,2016,0.937,Earth,0.99,Earth,0.0272,0.0046543465,0.0,Transit,0.9276300000000001,0.37712799999999996,0.8779690000000001,0.9801,0.00073984,Close,Terrestrial - Close,Inside
Kepler-96 b,401.0,10.568,Neptune-like,2014,8.46,Earth,0.238,Jupiter,0.1235,0.044353183,0.0,Transit,2.01348,1.305148,71.57160000000002,0.05664399999999999,0.01525225,Close,Neptune-like - Close,Inside
Kepler-970 b,1081.0,15.21,Neptune-like,2016,7.31,Earth,0.233,Jupiter,0.139,0.045722112,0.34,Transit,1.70323,2.1141900000000002,53.436099999999996,0.054289000000000004,0.019321000000000005,Close,Neptune-like - Close,Inside
Kepler-971 b,1104.0,13.483,Neptune-like,2016,5.18,Earth,2.13,Earth,0.0827,0.026283368,0.0,Transit,11.033399999999999,1.1150441,26.832399999999996,4.536899999999999,0.00683929,Close,Neptune-like - Close,Inside
Kepler-972 b,3908.0,15.084,Neptune-like,2016,19.5,Earth,0.415,Jupiter,0.0734,0.019164955,0.0,Transit,8.0925,1.1071656,380.25,0.172225,0.005387560000000001,Close,Neptune-like - Close,Inside
Kepler-973 b,1072.0,13.478,Super Earth,2016,4.5,Earth,1.96,Earth,0.2508,0.1357974,0.0,Transit,8.82,3.3802824000000005,20.25,3.8415999999999997,0.06290064000000001,Close,Super Earth - Close,Inside
Kepler-974 b,438.0,15.295,Super Earth,2016,3.09,Earth,1.57,Earth,0.0419,0.011498973,0.0,Transit,4.8513,0.6408604999999999,9.5481,2.4649,0.00175561,Close,Super Earth - Close,Inside
Kepler-975 b,1390.0,14.633,Super Earth,2016,2.79,Earth,1.48,Earth,0.0303,0.0054757018,0.0,Transit,4.1292,0.4433799,7.7841000000000005,2.1904,0.00091809,Close,Super Earth - Close,Inside
Kepler-976 b,3302.0,15.861,Neptune-like,2016,14.9,Earth,0.353,Jupiter,0.4217,0.29021218,0.0,Transit,5.2597,6.688583700000001,222.01000000000002,0.12460899999999998,0.17783089000000002,Close,Neptune-like - Close,Inside
Kepler-977 b,1855.0,14.754,Neptune-like,2016,7.37,Earth,0.234,Jupiter,0.162,0.073648185,0.0,Transit,1.7245800000000002,2.390148,54.316900000000004,0.054756000000000006,0.026244,Close,Neptune-like - Close,Inside
Kepler-978 b,2226.0,13.513,Neptune-like,2016,9.22,Earth,0.267,Jupiter,0.2726,0.1357974,0.0,Transit,2.4617400000000003,3.6836438,85.00840000000001,0.071289,0.07431076,Close,Neptune-like - Close,Inside
Kepler-979 b,1881.0,14.882,Neptune-like,2016,7.85,Earth,0.243,Jupiter,0.0753,0.022176592,0.0,Transit,1.9075499999999999,1.1206146000000001,61.622499999999995,0.059049,0.005670090000000001,Close,Neptune-like - Close,Inside
Kepler-97 b,1308.0,12.994,Super Earth,2014,3.51,Earth,1.48,Earth,0.0356,0.007118412,0.0,Transit,5.1948,0.4625864,12.320099999999998,2.1904,0.00126736,Close,Super Earth - Close,Inside
Kepler-97 c,1308.0,12.994,Gas Giant,2014,1.08,Jupiter,,,,2.2,0.0,Radial Velocity,,,1.1664,,,nan,Gas Giant - nan,
Kepler-980 b,3136.0,14.221,Neptune-like,2016,7.61,Earth,0.238,Jupiter,0.1005,0.03175907,0.0,Transit,1.81118,1.4292105000000002,57.9121,0.05664399999999999,0.010100250000000002,Close,Neptune-like - Close,Inside
Kepler-981 b,2864.0,14.875,Neptune-like,2016,5.95,Earth,0.206,Jupiter,0.0535,0.0123203285,0.0,Transit,1.2257,0.7958125,35.4025,0.042435999999999995,0.0028622499999999998,Close,Neptune-like - Close,Inside
Kepler-982 b,2614.0,13.099,Neptune-like,2016,5.69,Earth,0.201,Jupiter,0.1291,0.04325804,0.0,Transit,1.14369,1.6910809,32.3761,0.040401000000000006,0.016666809999999997,Close,Neptune-like - Close,Inside
Kepler-983 b,2330.0,14.1125,Neptune-like,2016,6.17,Earth,0.211,Jupiter,0.3148,0.16454482,0.0,Transit,1.3018699999999999,4.442615000000001,38.0689,0.044521,0.09909904000000001,Close,Neptune-like - Close,Inside
Kepler-984 b,1501.0,13.599,Neptune-like,2016,5.14,Earth,2.12,Earth,0.2327,0.117727585,0.0,Transit,10.8968,3.1644873,26.419599999999996,4.494400000000001,0.054149289999999996,Close,Neptune-like - Close,Inside
Kepler-985 b,2216.0,14.904,Neptune-like,2016,9.17,Earth,0.266,Jupiter,0.4451,0.31841207,0.0,Transit,2.43922,6.6337703999999995,84.0889,0.07075600000000001,0.19811401,Close,Neptune-like - Close,Inside
